#{"t_start": 1760136398.656753, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
221.1,170,27490.393676
999.0,711,27574.680829
1313.2,674,27582.903969
1099.4,882,27593.223204
686.7,534,27601.83977
606.9,342,27605.896746
1512.9,962,27617.497432
1010.9,607,27624.884188
234.5,136,27626.492345
1014.2,679,27634.761088
586.7,354,27638.950438
1647.1,950,27650.367749
1005.3,728,27659.252469
615.7,284,27662.594501
1040.5,531,27668.836487
1524.7,914,27679.870635
747.9,612,27687.418183
1409.4,562,27694.026128
1141.7,714,27702.731662
233.1,150,27704.516474
1532.7,774,27713.942148
242.5,116,27715.316334
234.1,130,27716.836137
221.7,164,27718.751795
1299.3,758,27727.978635
615.5,336,27731.911785
232.0,136,27733.7838
1007.1,645,27741.329839
1305.8,703,27749.886224
226.9,142,27751.555682
228.3,148,27753.282796
1007.9,652,27761.149675
1862.2,1104,27774.279435
583.9,372,27778.619247
245.0,126,27780.099486
594.4,302,27783.928525
1303.3,728,27792.400448
231.5,146,27794.384632
723.2,554,27800.840852
246.0,126,27802.340234
616.9,322,27806.534368
708.5,546,27812.946772
223.3,148,27814.708868
242.5,126,27816.205316
1379.9,872,27826.667372
614.3,338,27830.89195
700.1,510,27836.871554
620.7,294,27840.336235
1010.1,710,27849.018284
590.7,294,27852.47596
1304.2,734,27861.359193
588.3,348,27865.41672
731.8,638,27873.162756
589.1,300,27876.681574
1009.9,632,27884.345541
1287.4,727,27893.08698
244.1,120,27894.508983
231.0,136,27896.089916
1104.1,700,27904.585888
604.5,406,27909.333083
1296.8,673,27917.458228
608.3,378,27921.927419
1123.5,606,27929.420716
1370.7,934,27940.377072
242.1,120,27942.056972
236.3,138,27943.661131
616.3,358,27947.861418
1301.0,751,27957.019791
592.2,394,27961.611897
1652.8,798,27971.265271
1300.3,758,27980.422963
1021.8,463,27985.876508
778.3,648,27993.783378
1017.9,552,28000.219267
238.3,128,28001.715547
1282.0,931,28012.875576
1546.3,668,28020.988307
601.5,276,28024.229237
1004.2,679,28032.489387
609.3,278,28035.730663
592.9,362,28040.268738
1286.1,700,28048.63755
1387.8,758,28059.845371
602.5,286,28063.233951
715.9,442,28068.700445
976.5,986,28080.61522
1855.6,1050,28093.233233
1300.6,745,28102.015749
609.7,324,28106.11474
785.3,578,28112.872227
629.7,374,28117.563966
208.7,174,28119.624168
713.5,526,28125.797796
1293.7,684,28134.140248
729.7,594,28141.380989
638.7,284,28144.717034
585.9,352,28148.829691
232.7,134,28150.406254
1035.2,579,28157.486894
1785.2,1124,28170.962965
598.1,270,28174.119651
1652.3,858,28184.503668
223.3,148,28186.266514
1645.0,966,28197.91239
1012.6,585,28205.057697
1301.2,719,28213.84497
1643.3,908,28224.461828
730.3,548,28231.13215
1315.5,616,28238.622342
1294.0,651,28246.252005
232.5,136,28247.875152
637.9,292,28251.573498
1545.2,754,28260.472067
1643.1,960,28272.045426
608.3,358,28276.522987
233.7,134,28278.111884
1020.2,524,28284.362287
1014.0,581,28291.422392
992.4,767,28300.651973
1005.6,645,28310.256211
1300.3,698,28318.747946
1285.5,656,28326.784449
591.5,426,28331.786352
594.9,302,28335.331927
592.6,370,28339.973028
1017.2,539,28346.298882
609.5,336,28350.489534
569.9,382,28354.9628
242.3,138,28356.598875
226.3,138,28358.223963
590.1,290,28361.645616
598.8,298,28365.435678
616.9,332,28369.326578
1845.7,1094,28382.467494
1112.3,638,28390.260725
1011.8,613,28397.499606
1639.4,1012,28409.780112
995.7,789,28419.288495
235.1,140,28420.928239
608.5,326,28425.012246
591.7,294,28428.459975
732.9,472,28433.985256
1013.5,576,28440.992491
1006.0,621,28448.555302
1043.7,489,28454.287493
592.1,310,28457.931993
1021.0,636,28465.645159
577.0,406,28470.391765
1387.1,830,28480.394177
2273.5,1406,28497.417251
692.9,722,28505.879698
1016.9,552,28512.637912
1535.9,802,28522.356495
604.2,414,28527.354597
235.9,142,28529.042523
1018.1,550,28535.807829
1020.2,519,28541.908297
782.4,612,28549.378217
2249.3,1678,28569.336013
239.5,126,28570.831857
604.1,360,28575.305136
1006.4,637,28582.781139
628.0,396,28587.694561
1888.7,724,28596.458992
1021.9,492,28602.175258
1258.2,1019,28614.408745
1013.1,630,28622.099909
618.7,314,28625.802373
588.7,354,28629.930817
1273.9,772,28639.261598
1804.0,926,28650.532671
604.8,378,28654.980885
1007.8,663,28663.053531
1006.6,635,28670.788639
1303.7,714,28679.188968
1001.0,721,28687.979297
1793.9,972,28699.735471
238.5,126,28701.234351
244.9,122,28702.704664
1624.9,982,28714.507371
1007.3,618,28722.075513
1771.9,1162,28736.064483
1003.9,687,28744.473528
598.9,382,28748.944531
783.2,604,28756.358775
1005.8,663,28764.292088
601.3,318,28768.312558
603.7,374,28772.704042
1310.6,665,28780.81951
1305.3,698,28789.021592
605.5,386,28793.839505
785.5,576,28800.62105
781.7,614,28808.102264
587.8,418,28812.989046
1396.7,674,28821.191994
228.9,152,28822.986732
709.1,540,28829.61538
1531.1,760,28838.56782
237.5,136,28840.158507
237.8,128,28841.910456
578.3,368,28846.288849
730.5,536,28852.558253
1315.8,593,28859.879611
586.1,400,28864.602365
598.7,424,28869.845704
1314.0,631,28877.267735
1283.4,717,28886.099388
1118.3,678,28894.388923
593.0,286,28897.764284
596.9,272,28900.964938
1518.8,948,28912.357784
981.9,922,28923.489717
594.9,292,28926.942001
594.5,286,28930.602795
1010.2,639,28938.147098
595.5,266,28941.552294
777.7,654,28949.190773
1303.3,718,28957.861843
2261.1,1535,28976.170091
1392.4,782,28985.663588
1307.0,681,28993.943232
1396.9,712,29002.599914
594.5,276,29005.942101
226.3,148,29007.667045
243.5,126,29009.128254
245.7,124,29010.614667
1095.9,812,29020.423768
996.4,757,29029.59379
1518.7,1044,29042.176538
236.1,130,29043.713686
703.1,580,29050.552606
629.1,380,29055.295524
1011.7,584,29062.16401
610.8,338,29066.397332
1639.9,982,29078.287285
611.5,346,29082.380307
606.3,348,29086.482949
1526.3,808,29096.293589
1299.4,767,29105.650033
1287.8,723,29114.429537
1529.7,844,29124.416446
598.1,300,29128.199798
241.9,122,29129.635336
707.3,628,29136.997254
724.3,668,29145.083083
1666.7,794,29154.6791
637.5,296,29158.122209
1384.7,864,29168.551335
605.1,350,29172.647062
1000.5,686,29181.000095
600.6,370,29185.361071
782.9,602,29192.721596
611.1,340,29196.691816
633.5,336,29200.909997
771.1,720,29209.300497
592.3,378,29214.017419
715.7,494,29219.858946
1014.2,659,29227.862345
1274.9,822,29237.818619
610.3,288,29241.206673
1033.3,603,29248.738982
1285.1,910,29259.4702
1383.7,854,29269.814892
1022.6,495,29275.971083
611.1,270,29279.146627
768.9,742,29288.126971
614.5,336,29292.049805
1309.4,667,29300.090121
1298.6,775,29309.156237
1350.5,926,29320.282898
591.8,418,29325.444666
1544.7,724,29334.214815
606.1,610,29341.277749
220.9,142,29342.976286
607.3,598,29350.287278
610.1,340,29354.273957
245.9,122,29355.700801
229.1,150,29357.459796
1310.5,646,29365.428066
1307.3,688,29373.766778
633.7,334,29377.647009
1115.7,684,29385.876352
1401.1,600,29392.883375
238.5,126,29394.360609
598.5,246,29397.525613
242.5,116,29398.898921
1797.5,946,29410.263394
1381.3,728,29418.779836
1283.0,751,29427.833151
1107.5,736,29436.70501
243.7,134,29438.293587
231.5,136,29439.862907
1017.2,569,29448.840789
1018.0,511,29454.881107
606.9,602,29462.208091
1127.3,518,29468.274356
785.1,580,29475.370972
569.9,452,29480.626388
243.5,126,29482.108247
625.7,414,29487.281233
1301.5,756,29496.359773
1870.9,932,29507.574393
219.4,152,29509.353801
1405.0,626,29516.704834
1281.3,708,29525.274773
1031.8,593,29532.533448
595.6,330,29536.428193
1001.1,930,29623.807874
1013.8,608,29630.909007
1379.9,892,29641.638043
1309.2,719,29650.347978
594.3,298,29653.861802
1362.3,1048,29666.428361
597.7,374,29671.14
1029.2,499,29676.997533
241.3,118,29678.403173
1089.7,844,29688.588044
1015.6,785,29698.107511
716.3,458,29703.484331
1275.9,842,29713.686387
1633.1,960,29725.428353
1009.6,610,29732.821969
245.7,124,29734.311176
1079.2,924,29745.491589
1291.2,829,29755.372204
229.5,136,29757.269458
784.9,582,29764.13218
635.7,314,29767.818781
1651.2,874,29778.368165
1399.1,690,29786.713494
1012.4,607,29794.141603
748.1,600,29801.207402
240.7,124,29802.679025
1022.4,497,29811.228823
603.3,378,29815.732147
1008.0,631,29823.429755
1802.4,972,29835.065625
244.1,120,29836.462756
706.7,464,29841.866379
1297.0,791,29851.522404
621.1,330,29855.393414
2271.9,1437,29872.794481
742.6,1010,29884.931587
707.1,540,29891.28404
595.9,262,29894.630106
2261.5,1546,29912.973904
588.1,360,29917.191457
605.5,296,29920.90384
1295.1,610,29928.047796
571.9,382,29932.774786
1296.3,788,29942.022408
1317.7,594,29949.22175
1300.2,779,29958.660177
244.1,120,29960.068766
243.3,118,29961.465675
229.1,140,29963.220678
1257.1,955,29974.662668
782.6,610,29982.078098
594.3,338,29986.036258
992.7,774,29995.392796
716.5,606,30002.491713
1011.4,607,30009.905706
1003.9,642,30017.671627
243.3,118,30019.091856
219.0,156,30020.945438
596.4,312,30024.592266
768.1,530,30031.098045
1297.5,791,30040.636881
1279.3,838,30050.454953
617.8,378,30055.185982
590.1,310,30058.84246
236.1,120,30060.258971
742.1,620,30067.792615
991.6,815,30077.648402
973.7,979,30089.240252
1380.7,834,30099.311034
1284.7,834,30109.428144
1301.4,762,30118.715355
1827.1,1270,30133.887437
1018.9,542,30140.524296
596.3,268,30143.694507
607.9,332,30147.598629
2557.3,1508,30165.792948
605.0,386,30170.328509
1294.9,562,30177.205252
1008.5,656,30184.877778
781.4,622,30192.456008
240.1,120,30193.862485
1285.2,734,30202.744788
1308.3,688,30210.97216
615.7,384,30215.746231
1298.2,679,30223.69834
226.7,154,30225.782772
1021.1,490,30231.566172
717.1,480,30237.51997
618.3,298,30241.029329
244.1,120,30242.449235
610.5,376,30246.847265
1308.9,662,30254.954766
1858.3,1128,30268.571381
577.7,424,30273.554036
1299.4,797,30283.240458
613.3,328,30287.39327
591.5,396,30292.075827
591.9,352,30296.225974
980.1,1000,30308.24876
607.9,592,30315.517617
1315.4,577,30322.366968
1294.3,818,30332.401194
616.4,342,30336.706414
1531.4,782,30345.90912
611.8,378,30350.618043
1018.9,517,30356.685046
1015.5,571,30363.744577
777.1,660,30371.526408
590.3,448,30377.074684
244.5,116,30378.459041
595.4,522,30384.57396
1273.0,841,30394.699358
637.3,298,30398.456117
237.3,128,30399.981519
780.3,628,30407.366405
1802.7,984,30419.212248
610.1,330,30423.379495
790.5,526,30429.547722
1302.0,751,30438.684173
632.3,348,30442.808194
1010.8,608,30450.318233
632.5,346,30454.386891
986.0,861,30464.751499
779.9,632,30472.486017
1285.4,717,30480.892443
1018.6,525,30489.795358
788.5,546,30496.242688
1275.1,820,30506.182046
1307.0,721,30514.899479
1115.1,660,30522.623437
1277.5,756,30531.732578
1525.7,904,30542.624669
1298.2,699,30551.054794
1023.6,590,30558.017924
2280.0,1351,30574.470773
1308.2,669,30582.363308
1008.6,635,30590.115804
691.5,566,30597.048666
1294.4,707,30605.338153
1035.5,566,30612.282452
1659.9,812,30622.065922
586.9,342,30626.074493
778.4,652,30634.016798
583.3,388,30638.566987
1301.6,745,30647.59148
218.2,154,30649.411255
1393.5,756,30658.605951
615.1,330,30662.516171
1883.4,902,30673.377221
608.3,368,30677.726871
593.4,412,30682.840025
635.1,320,30686.590746
1284.8,873,30697.082665
1634.9,1012,30709.242069
1778.9,1192,30723.50985
1005.7,734,30732.403103
1021.8,513,30738.436667
593.7,324,30742.252561
775.5,676,30750.47609
587.1,420,30755.417054
593.9,392,30760.264242
1306.9,702,30768.780311
1016.8,773,30777.901933
227.1,140,30779.565905
710.1,510,30785.820188
1532.9,812,30795.615681
593.9,272,30798.810022
1301.1,620,30806.488724
1685.2,754,30815.368525
999.1,740,30824.324422
633.4,342,30828.326476
1381.3,708,30836.910233
996.4,767,30846.21584
598.1,400,30850.906689
1821.9,792,30860.43616
1002.9,662,30868.463031
601.9,272,30871.62779
1367.1,1000,30883.559871
1515.7,914,30894.428165
1307.3,723,30902.865781
1290.8,773,30912.143969
224.5,146,30913.872341
1627.5,1066,30926.740056
1387.2,814,30938.625522
780.7,624,30946.171698
608.0,336,30950.109285
1281.7,694,30958.530659
1518.0,926,30969.656936
607.7,594,30976.579453
219.1,150,30978.373524
1007.4,662,30986.345971
983.3,868,30996.786108
1020.1,510,31002.710729
1281.6,785,31012.184858
614.7,324,31016.251511
245.5,116,31017.599527
1291.6,835,31027.344239
613.1,390,31032.158298
1399.5,666,31040.220554
1287.6,710,31048.680972
1301.4,747,31057.750214
1643.7,864,31068.112563
988.6,815,31077.955176
228.5,136,31079.550027
606.1,320,31083.320088
1013.7,574,31090.294426
586.7,414,31095.15972
1006.4,647,31102.982443
229.8,158,31104.856324
1796.5,1026,31117.156648
584.8,308,31120.794895
1523.3,888,31131.469818
604.7,354,31135.599739
721.3,498,31141.714436
1290.0,866,31152.1723
1321.4,627,31159.508157
1290.6,690,31167.904903
226.5,146,31169.616765
1372.9,932,31180.844031
610.3,378,31185.279242
240.4,122,31186.704036
1004.1,660,31194.691107
996.6,755,31203.754629
1291.5,656,31211.419472
1019.5,716,31220.03133
1294.3,788,31229.486285
1109.5,566,31236.384374
606.4,352,31240.492151
992.1,780,31249.883791
224.3,158,31251.721006
1306.1,690,31259.787661
1293.7,854,31269.991876
990.8,803,31279.64619
596.3,298,31283.171717
1801.1,880,31293.771624
592.1,370,31298.385761
1391.5,736,31306.982977
586.8,308,31310.842572
997.9,712,31321.415326
1028.5,456,31327.011945
784.3,588,31333.914003
1007.7,654,31341.8357
1115.2,684,31350.062977
1269.2,1029,31362.319959
582.3,378,31366.780087
608.1,590,31373.982245
726.1,1170,31387.927246
778.9,642,31395.467746
1030.8,623,31403.084116
719.7,534,31409.386764
607.7,344,31413.660923
591.9,372,31418.009118
1269.5,906,31428.867252
1009.1,660,31436.833045
1012.5,566,31443.422498
1271.8,803,31453.059921
236.1,140,31454.699329
998.9,732,31463.486695
1019.3,603,31470.805825
609.1,370,31475.14821
1282.9,892,31485.874872
1276.3,808,31495.565063
1665.4,732,31504.114106
234.1,150,31505.863672
1370.7,834,31515.821393
1305.5,751,31524.956344
584.3,418,31529.838078
603.7,334,31533.98122
240.3,118,31535.376785
1018.7,534,31541.609861
224.1,140,31543.240848
1303.4,767,31552.448573
1015.4,587,31559.555528
1670.1,770,31568.79751
733.4,522,31574.88294
610.7,354,31579.035262
1297.7,779,31588.335204
1313.4,637,31671.531451
1528.9,732,31680.087058
992.2,799,31689.672136
1310.2,689,31697.995427
229.3,138,31699.639914
1288.6,695,31708.042979
1000.3,703,31716.269444
1297.2,759,31725.412879
1305.0,701,31733.9237
240.3,128,31735.43365
704.5,646,31743.319782
590.9,272,31746.523358
1398.3,718,31757.27633
1371.3,938,31771.007
1316.4,602,31778.126652
601.5,276,31781.380392
1364.1,1040,31793.850219
240.5,136,31795.721509
1006.0,621,31803.027979
1521.5,956,31814.53587
1125.7,794,31824.068229
1307.1,710,31832.700386
585.5,416,31837.565843
743.1,600,31844.912341
1294.2,739,31853.548582
1017.7,554,31860.293789
983.4,867,31870.705997
999.2,729,31879.249798
1011.6,615,31886.82061
1654.0,826,31896.770542
1289.6,680,31904.76501
1004.3,668,31912.848809
1288.4,877,31923.418931
1003.4,577,31930.451507
1002.7,674,31938.359674
1299.4,717,31947.022602
754.5,566,31953.711081
232.7,134,31955.566815
1007.7,644,31963.111656
1378.5,696,31971.523958
606.7,274,31974.724443
613.7,344,31978.774054
1302.5,716,31987.431222
218.2,154,31989.22613
1516.3,998,32001.197341
245.5,116,32002.56174
1865.4,1052,32015.145078
709.5,566,32022.041268
1384.9,792,32031.563218
609.3,328,32035.418981
227.7,144,32037.090009
2263.3,1508,32057.277877
1643.1,960,32068.788728
1305.4,687,32076.8255
1376.1,890,32087.528295
1287.3,608,32094.949386
784.5,586,32101.806642
1016.3,548,32108.495577
1152.6,610,32115.90846
1643.6,850,32125.983983
1151.7,594,32133.212489
1018.7,544,32139.593201
240.7,124,32141.319995
1799.0,956,32152.782896
1313.0,581,32159.583709
1024.1,580,32166.630219
1024.8,463,32171.982019
782.7,604,32179.274371
1386.1,680,32187.167726
1394.3,658,32195.144089
228.5,156,32196.99334
1639.9,972,32208.583599
1286.3,848,32218.743094
781.7,614,32226.208093
602.7,264,32229.281256
775.9,672,32237.07536
1036.6,555,32243.980049
239.7,124,32245.429622
4172.7,2461,32277.060283
2129.5,538,32283.356182
1592.7,934,32294.479286
788.5,546,32300.837556
1117.3,628,32308.399098
1020.8,493,32314.408909
574.5,396,32319.082703
573.7,424,32323.978854
596.9,312,32327.825786
722.9,482,32333.482486
1305.1,645,32343.390483
719.0,826,32353.376147
229.7,144,32355.054473
2013.9,1002,32367.166284
634.9,322,32370.93458
1006.5,646,32378.727666
1291.4,817,32388.264441
596.1,270,32391.692115
1295.6,635,32399.1217
1015.6,575,32406.131348
1004.0,691,32414.38815
1629.3,1018,32426.416514
609.9,402,32431.035794
1635.3,1038,32443.381102
590.7,344,32447.352719
734.5,646,32455.105128
1275.2,759,32464.206115
594.5,296,32467.648267
600.5,356,32471.740662
602.1,310,32475.61385
603.9,282,32478.895974
226.9,142,32480.536244
232.7,134,32482.101926
707.9,592,32489.39189
1022.0,491,32495.077887
1009.4,587,32502.151149
237.9,132,32503.700618
1310.3,658,32511.59991
1278.4,817,32521.062126
237.1,130,32522.867483
1374.3,778,32531.861223
634.7,324,32535.895121
1384.4,732,32544.299566
598.3,338,32548.472169
1287.4,687,32556.42836
1015.2,559,32563.168645
778.9,642,32570.880144
1020.8,528,32576.999263
1381.1,770,32586.210776
1019.1,550,32592.593747
244.9,122,32594.008781
785.9,572,32600.911255
1645.4,872,32611.462259
1104.7,764,32620.590709
616.5,306,32624.107997
1109.1,720,32632.752944
593.7,384,32637.170543
602.5,306,32640.690672
1011.3,588,32647.763549
5544.6,2087,32674.50875
538.0,118,32675.900893
228.5,136,32677.484847
3583.9,942,32688.744438
1017.4,527,32695.145939
2732.6,1295,32710.48681
599.1,290,32713.82597
631.3,358,32718.011034
1317.5,586,32725.220157
776.7,664,32733.144301
1653.1,820,32742.913937
607.8,378,32747.28239
1032.1,635,32754.679777
1535.5,836,32764.634923
1872.6,910,32775.475671
998.9,662,32783.447682
1380.3,828,32793.319152
1026.5,476,32798.829165
1362.3,918,32809.765124
1397.3,758,32818.918365
1308.3,718,32827.268853
1394.3,718,32835.866642
1528.6,880,32846.458948
708.3,538,32852.95831
769.7,734,32861.47623
1527.4,862,32871.706291
1666.6,810,32881.385061
715.7,464,32886.759333
1007.6,605,32894.050769
1041.2,519,32900.0424
1019.5,601,32907.275232
607.7,364,32911.477856
1390.9,732,32920.257224
1379.5,776,32929.472691
713.7,464,32934.887386
1296.6,755,32943.874284
619.9,352,32947.94939
997.1,710,32956.461209
1284.8,663,32964.545775
781.3,618,32971.654979
1018.5,536,32980.18567
606.8,358,32984.335834
1282.2,779,32993.653811
774.3,688,33001.902419
997.1,740,33010.459312
1389.9,742,33019.331194
601.1,380,33023.968473
1003.9,692,33031.956937
1271.9,1087,33044.811038
776.9,662,33052.763644
1392.1,670,33060.818004
1869.0,936,33071.621927
749.3,578,33078.585024
585.9,422,33083.587746
1297.6,735,33092.4178
1317.2,539,33098.90391
226.8,158,33100.728797
228.3,138,33102.347778
589.2,384,33106.80665
1025.7,464,33112.439129
1308.8,688,33120.358802
1401.8,698,33128.71273
1296.0,731,33137.447783
1032.1,530,33143.584097
1280.0,711,33152.021597
1308.6,685,33160.251486
1397.3,698,33168.362678
608.1,300,33172.120012
1288.5,796,33181.600532
234.3,138,33183.210014
1308.1,680,33191.054219
1645.5,816,33200.741406
999.4,717,33209.49408
1074.5,1066,33222.139892
1307.2,699,33230.517828
610.7,374,33234.870562
1315.4,617,33242.280232
222.5,146,33244.009938
711.5,516,33249.97228
1298.5,786,33259.297369
1111.5,586,33266.383583
1007.5,606,33273.441341
1303.0,731,33282.258286
615.4,352,33286.368333
1504.9,1052,33298.865621
1002.0,681,33307.139314
1398.8,738,33316.079584
1643.2,954,33327.685587
223.7,144,33329.366578
591.5,426,33334.326328
617.5,496,33340.441711
604.3,628,33347.779977
1304.5,676,33355.95273
1634.1,1020,33368.093773
1272.7,894,33378.763588
1297.1,600,33385.770424
607.1,340,33389.99372
727.3,648,33397.541391
231.7,144,33399.213809
1002.0,701,33407.616673
577.3,418,33412.483437
1154.9,632,33420.093856
235.1,130,33421.595857
612.1,280,33425.143101
712.5,576,33431.82228
1023.7,574,33438.750518
724.5,546,33445.264698
987.0,861,33455.579465
728.9,592,33462.735171
238.7,134,33464.284489
607.0,416,33469.121625
1019.3,498,33475.230945
242.1,120,33476.651524
594.7,274,33479.821361
1300.1,765,33489.040483
1299.0,721,33497.430858
1005.5,666,33505.437702
596.7,254,33508.415934
612.5,306,33512.271097
243.7,134,33513.855195
1392.8,738,33522.767172
242.7,124,33524.20853
1637.5,926,33535.263849
1014.8,583,33542.069253
582.9,382,33546.523633
602.9,302,33550.337524
606.7,304,33553.865928
737.6,500,33559.966138
237.1,120,33561.379236
634.7,324,33565.278391
991.0,801,33574.871555
608.7,584,33581.708053
985.9,832,33591.665249
603.6,280,33594.923606
615.7,284,33598.47192
1017.5,506,33604.393665
713.3,638,33612.128288
581.7,364,33616.385125
1299.0,741,33625.277023
584.3,408,33630.022738
1291.1,850,33715.779244
1789.4,1002,33727.735879
1291.8,833,33737.711515
747.3,628,33745.322455
1304.2,659,33752.991728
1004.9,692,33761.266737
215.6,160,33763.114081
1363.3,928,33774.152042
1100.3,748,33783.1697
1294.1,650,33790.760899
714.1,550,33797.425409
588.1,360,33801.606115
610.7,564,33808.551587
1640.2,914,33819.456316
1392.9,722,33827.853304
621.9,312,33831.758595
1281.6,815,33841.270448
597.5,336,33845.4707
562.9,522,33851.528385
1267.7,914,33862.472574
2265.9,1482,33880.301734
995.2,689,33888.323269
1307.6,675,33896.497849
600.7,384,33900.994881
579.3,418,33906.136311
234.9,142,33907.799481
1279.2,959,33921.740259
596.1,370,33926.18594
996.5,686,33936.57702
1009.1,640,33944.35907
600.1,340,33948.303394
605.1,350,33952.38903
1394.5,686,33960.667408
780.8,628,33967.989865
1037.7,554,33974.705076
1281.4,987,33986.47988
228.9,142,33988.146287
969.9,972,33999.734403
593.1,390,34004.261583
612.2,554,34011.032629
994.7,714,34019.647009
240.7,124,34021.115891
1634.3,888,34031.710454
598.4,432,34036.73372
219.7,164,34038.622343
1298.3,758,34047.764412
989.8,813,34057.432762
1016.1,540,34063.72201
581.7,354,34068.059857
576.9,402,34072.741075
613.3,358,34076.88915
1297.7,784,34086.225729
1632.2,1044,34098.563467
1310.7,624,34106.12457
1371.6,990,34118.013116
710.5,616,34125.240148
1026.7,699,34133.734383
1305.5,746,34142.761624
720.7,524,34148.891819
614.9,342,34153.156209
1273.1,1060,34165.852993
570.3,448,34171.077141
1309.9,662,34179.075976
1278.8,963,34190.616917
1091.2,734,34199.256141
596.7,304,34203.056578
613.0,326,34206.908429
1282.4,987,34218.626101
572.1,440,34223.72242
1295.1,845,34233.873504
601.7,304,34237.748433
1308.3,688,34245.809662
1046.0,461,34251.45091
590.7,464,34256.928808
222.7,144,34258.598382
1000.6,735,34267.46688
770.2,734,34276.302656
587.1,370,34280.670061
238.7,134,34282.251532
602.7,374,34287.021501
1381.5,846,34296.890667
609.1,330,34301.032299
1120.7,914,34311.97627
600.1,280,34315.243858
1366.9,882,34325.840314
1008.0,731,34334.373754
1870.7,1024,34346.567607
1280.0,811,34358.304765
1115.5,626,34365.892165
1287.8,633,34373.592384
604.3,268,34376.778612
2268.1,1470,34394.2397
998.9,722,34402.988656
1811.7,954,34414.59383
240.3,118,34415.984159
1612.6,1160,34429.804106
576.7,404,34434.564085
589.1,360,34439.01549
1295.1,650,34446.605892
1245.1,1090,34459.843333
616.5,316,34463.566474
609.1,350,34467.695147
1404.3,628,34475.27658
241.7,124,34476.743277
230.5,156,34478.541869
244.3,128,34480.014792
614.1,350,34484.416201
1623.9,982,34496.253465
234.7,134,34497.805326
572.3,378,34502.255794
241.3,118,34503.640392
617.1,340,34507.614789
597.3,238,34510.664546
593.7,274,34513.872588
1260.3,998,34525.93526
610.7,374,34530.32396
1004.0,621,34537.861234
213.3,158,34539.729427
1001.1,690,34548.08359
990.0,791,34557.608791
1375.5,736,34566.206064
603.5,356,34570.611426
212.9,162,34572.527534
228.6,150,34574.253136
244.7,124,34575.718866
714.5,526,34582.149527
1006.0,671,34589.932343
606.3,338,34594.140546
999.7,714,34602.48156
1296.5,806,34612.211899
1392.7,614,34619.681885
1293.1,820,34629.259229
779.1,640,34636.996505
594.9,452,34642.248384
1011.7,644,34650.155665
1393.6,650,34658.061209
1306.2,689,34666.071285
1096.5,806,34675.853116
600.3,358,34680.309027
619.3,348,34684.367931
1007.2,659,34692.326633
1014.2,569,34698.977135
1018.6,515,34705.287956
1021.6,495,34711.091905
610.9,562,34717.978988
1642.5,916,34728.941761
755.3,528,34735.157854
611.5,306,34738.751292
596.1,250,34741.94827
775.7,674,34749.824142
786.1,570,34756.756959
611.3,558,34763.300626
997.4,707,34771.964249
996.7,664,34780.012231
1302.0,721,34788.487619
1014.6,565,34795.417368
606.9,342,34799.441161
230.1,140,34801.082654
1150.9,672,34809.263529
605.1,320,34812.983572
1658.3,778,34822.349358
617.4,322,34826.408625
1283.7,754,34835.247968
1380.1,910,34846.21615
621.5,326,34850.040161
699.1,390,34854.902189
1000.1,695,34863.333979
1014.0,571,34869.999807
1287.7,884,34880.638441
1008.4,597,34887.984725
598.9,372,34892.362529
230.3,138,34893.970737
1022.8,503,34900.16004
613.1,390,34904.728306
1003.6,665,34912.785235
1394.7,774,34921.912155
996.0,751,34930.954277
1012.4,577,34938.01862
1307.2,704,34946.284478
1289.7,864,34956.675588
232.5,126,34958.155921
231.3,138,34959.78323
1015.2,559,34966.641676
1407.3,618,34974.184194
601.9,332,34978.100274
598.1,250,34981.032164
783.9,592,34988.249986
227.9,142,34989.920399
217.5,176,34991.980838
226.9,142,34993.677295
220.5,146,34995.410777
993.1,790,35005.086127
235.2,154,35006.905949
1272.1,870,35017.383846
605.7,364,35021.644363
1019.8,523,35028.084619
597.9,322,35031.888774
1012.4,597,35039.195576
582.5,426,35044.258048
604.2,634,35051.968076
739.5,606,35059.104362
1017.2,539,35065.692195
235.6,130,35067.240046
991.9,762,35076.463976
240.7,124,35077.927014
1284.0,961,35089.466025
731.7,564,35096.12664
601.9,372,35100.710803
598.7,414,35105.527141
1640.1,900,35116.313162
1268.9,832,35126.476887
1261.7,904,35137.361754
998.3,738,35146.254328
1034.9,607,35153.384372
1399.0,706,35161.967886
1005.1,755,35171.131382
637.9,292,35174.531872
230.1,150,35176.276602
1309.8,563,35183.190981
601.1,390,35187.776278
1019.0,561,35194.619304
608.1,320,35198.358132
1788.0,1146,35212.092221
2848.5,1416,35228.939775
586.9,402,35233.894903
598.9,402,35238.57595
1306.8,738,35247.648117
1511.3,978,35259.337803
241.7,124,35260.779894
1395.7,664,35268.829529
636.7,304,35272.409727
715.5,526,35278.556734
244.3,118,35279.946208
602.9,252,35283.187948
614.9,362,35287.448802
584.9,392,35292.041913
590.9,432,35297.370623
616.5,306,35300.924111
993.5,886,35311.600827
1036.2,599,35318.938039
588.6,340,35322.937941
1278.9,762,35332.160456
1311.5,646,35339.799874
1794.8,1098,35352.936337
1275.4,1037,35365.549685
1285.2,959,35377.081304
693.7,574,35384.062368
602.9,362,35388.327567
1309.5,666,35396.425283
583.5,386,35400.965022
609.4,582,35408.098073
586.2,394,35412.737769
