#{"t_start": 1760136398.4293153, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
233.1,130,26769.771377
242.3,128,26771.261582
599.3,248,26774.125232
1381.7,874,26784.508601
1008.4,597,26791.674883
230.3,128,26793.148611
1287.3,853,26803.174912
221.9,152,26804.910858
1279.5,856,26814.916431
1296.2,819,26824.177511
1362.7,944,26835.151243
997.4,752,26844.084296
786.3,568,26850.843744
616.5,346,26854.757841
242.3,118,26856.11642
1013.1,565,26862.824923
999.0,721,26871.041346
240.3,138,26872.655191
1003.4,677,26880.659455
1380.4,902,26891.237233
1544.5,726,26899.791268
634.1,330,26903.517692
1386.8,828,26913.232212
1040.2,519,26919.105337
225.4,152,26920.80898
1266.9,852,26930.752423
1008.0,641,26938.28076
617.0,346,26942.216525
1297.6,755,26951.104539
1289.4,677,26959.083901
999.5,716,26967.323376
230.7,134,26968.843934
1536.2,814,26978.363278
621.3,338,26982.499412
236.9,132,26984.010359
635.1,320,26987.60938
1293.4,842,26997.452861
616.6,350,27001.460907
717.1,330,27005.4892
229.5,146,27007.159542
1310.4,727,27015.405624
1142.9,712,27023.781627
616.1,340,27027.664786
240.2,124,27029.354811
1005.5,636,27036.611008
636.5,306,27040.117948
605.3,298,27043.788114
722.5,486,27049.279177
1003.4,687,27057.351307
630.9,362,27061.445573
593.1,370,27065.899182
608.3,298,27069.26013
1289.5,866,27079.343542
1286.3,908,27090.040945
1359.5,916,27100.781384
1287.2,739,27109.185673
1398.1,690,27117.285333
1762.1,830,27126.977052
1031.4,502,27132.724338
1278.6,795,27142.003209
1507.2,994,27153.632144
601.5,336,27157.443443
242.5,116,27158.735117
987.4,832,27168.421054
1020.4,577,27175.273321
1298.4,787,27184.494879
1280.0,741,27192.897616
1318.5,576,27199.748764
2965.2,1304,27214.992074
239.6,130,27216.489837
1614.3,1198,27230.35105
1866.8,998,27241.967474
1002.1,715,27250.321746
1260.8,923,27261.050092
963.2,1044,27273.182574
1007.3,638,27280.690506
242.1,120,27282.071305
605.4,322,27285.72127
711.3,498,27291.667357
221.7,144,27293.281949
613.7,314,27296.846587
595.3,248,27299.674368
597.7,324,27303.610409
1516.5,1006,27315.255606
227.7,144,27316.921339
1002.7,674,27324.684771
207.0,166,27326.867165
605.3,338,27330.735467
1646.5,776,27339.8237
589.5,266,27342.888987
1016.1,540,27349.031497
721.5,296,27352.695508
1017.6,745,27361.142637
609.1,580,27368.066116
227.3,138,27369.669841
621.9,292,27373.058606
597.9,362,27377.516195
610.5,566,27384.036526
730.3,678,27392.178075
604.4,632,27399.771811
1648.6,810,27409.111376
622.1,320,27413.083782
1852.1,1030,27425.289238
708.9,502,27431.095593
213.8,158,27432.950926
589.9,402,27437.875305
591.8,278,27441.081177
774.9,682,27449.355443
1381.1,870,27459.6958
1302.0,761,27468.554751
217.3,158,27470.383533
593.9,352,27474.743375
1108.8,638,27482.136545
223.8,148,27484.129804
595.2,304,27487.631823
604.2,404,27492.283413
594.2,334,27572.185272
229.9,152,27573.974824
227.2,144,27575.67196
4491.4,2239,27604.526618
2685.0,903,27615.42213
1996.1,900,27626.250144
1104.3,688,27634.614879
1532.5,736,27643.268325
708.9,872,27653.802342
592.6,330,27657.69292
1011.5,586,27664.876194
1049.4,447,27670.134621
747.9,592,27677.361579
1012.9,592,27684.691487
1296.0,811,27694.234297
597.7,354,27698.701711
223.7,154,27700.530095
606.6,290,27703.937838
598.7,264,27707.071739
1316.5,661,27715.143264
782.7,604,27722.50666
1374.4,882,27733.166688
1296.5,671,27741.011824
991.8,753,27750.130668
1385.3,778,27759.511428
612.7,274,27762.746139
578.7,394,27767.318542
231.5,146,27769.027475
596.2,374,27773.705702
1318.0,591,27780.60119
1271.8,913,27791.541606
1020.3,598,27798.814484
988.7,859,27809.225796
1384.5,816,27819.096563
779.1,640,27826.565564
611.6,400,27831.510499
706.7,424,27836.466619
609.6,280,27839.734893
228.7,144,27841.417123
1304.1,705,27850.013899
1284.6,855,27860.314679
239.7,134,27861.88731
1016.2,579,27868.932538
241.9,122,27870.368532
1020.8,703,27878.621433
1018.1,775,27887.975963
1014.6,585,27895.086627
595.5,356,27899.2738
1005.0,671,27907.423677
1515.5,1046,27919.896784
589.7,334,27923.955353
1083.3,918,27934.970171
606.3,338,27938.958725
1278.1,810,27948.721105
1318.2,589,27955.963476
226.5,146,27957.692485
616.5,346,27961.736019
1266.4,887,27972.444194
1652.3,838,27982.531518
1044.4,527,27988.707695
694.0,466,27994.521552
239.5,116,27995.867301
1120.3,588,28003.016434
611.7,324,28006.804546
1004.5,696,28015.230793
593.3,398,28019.896038
1287.6,640,28027.697283
1029.2,679,28035.646938
236.9,132,28037.212192
744.4,592,28044.573417
608.1,330,28048.417934
593.3,388,28053.26969
614.5,326,28059.141909
1372.7,844,28069.315624
788.7,544,28075.72249
595.3,318,28079.755578
1009.9,592,28086.731308
224.3,148,28088.459468
1316.8,608,28095.905493
1289.1,830,28105.907729
242.9,132,28107.467921
1390.7,754,28116.557149
613.7,324,28120.39217
2096.1,990,28132.27596
781.2,624,28139.868817
595.7,384,28144.392009
1310.8,653,28152.304739
1299.1,760,28161.254747
579.5,446,28166.774053
1021.4,562,28173.37482
1017.3,638,28181.14249
769.0,746,28190.233696
238.7,144,28191.93695
1024.7,494,28197.76725
597.5,346,28202.115706
1396.2,724,28210.631055
637.1,300,28214.443026
630.7,364,28218.69227
582.9,422,28223.647755
631.9,352,28228.035536
240.3,118,28229.465466
637.9,292,28232.871842
1389.5,736,28241.768021
1110.7,654,28249.447403
591.5,376,28254.188015
615.7,374,28258.591547
594.9,312,28262.523725
751.7,594,28269.529814
1014.9,762,28278.775111
1009.0,631,28286.258246
1395.5,616,28293.730161
1657.4,742,28304.687575
1272.4,862,28315.089496
1014.8,783,28324.288665
1526.5,896,28335.113508
1131.1,710,28343.712244
1318.4,587,28350.851817
610.2,334,28354.784886
1003.8,683,28363.045985
1651.9,782,28372.224937
222.7,144,28373.936662
723.1,500,28380.09636
1377.9,882,28390.724581
1386.9,802,28400.46766
688.5,496,28406.414432
1384.7,814,28416.205229
719.1,690,28424.546139
1542.6,730,28433.083051
609.8,378,28437.784584
585.9,382,28442.280357
1105.9,832,28452.311473
1045.0,461,28457.69894
222.9,152,28459.480497
1299.3,748,28468.49461
577.2,444,28473.964902
573.5,386,28478.46494
210.3,178,28480.588406
1032.2,639,28488.322976
1011.2,599,28495.354424
605.9,362,28499.871406
1794.3,1118,28513.274556
745.3,618,28520.561932
242.9,122,28522.294037
236.4,132,28523.969328
985.0,851,28533.991443
1655.5,766,28543.247866
602.1,370,28547.895592
1107.2,814,28557.515527
1007.4,667,28565.595437
1012.7,594,28572.832104
1278.7,784,28581.98126
620.5,316,28585.956933
636.9,302,28589.502041
227.7,144,28591.197306
1807.2,954,28602.6399
594.6,280,28605.9147
699.9,382,28610.657204
1278.8,763,28619.655816
229.3,168,28621.922057
1001.0,691,28629.970237
1784.5,1006,28642.064953
243.5,136,28643.787336
1083.7,824,28653.727447
592.9,272,28656.913027
1283.8,933,28668.163769
1290.9,842,28678.33935
1399.9,712,28686.995477
1017.5,486,28692.719088
1774.0,1096,28705.936658
731.5,626,28713.580202
1295.2,689,28721.975028
1534.9,822,28731.948179
594.4,432,28737.066761
1020.8,523,28743.250223
588.7,394,28748.151858
785.5,576,28754.942333
707.6,540,28761.579008
231.3,138,28763.323883
228.5,146,28765.059194
3311.9,1512,28783.374989
636.6,310,28787.008208
595.3,318,28790.72427
1282.8,763,28799.984233
636.1,310,28803.637166
1302.4,707,28812.185831
635.5,316,28815.900686
597.6,330,28820.065238
749.7,544,28826.454796
224.3,148,28828.20075
228.1,150,28830.257405
1287.7,714,28838.68698
241.1,120,28840.103425
227.3,138,28841.72477
598.6,380,28846.515681
604.3,398,28851.168492
1013.3,678,28859.494222
607.9,322,28863.300545
612.3,548,28870.023456
969.9,1012,28882.184951
589.9,352,28886.447284
771.7,714,28895.117911
1113.2,654,28902.80927
607.3,368,28907.409172
1372.3,838,28917.559668
1306.0,771,28926.644305
633.3,338,28930.911671
1009.5,691,28939.057622
1385.6,780,28948.45774
618.1,340,28952.412382
585.9,282,28955.985649
228.3,148,28957.739887
2248.2,1664,28977.804766
1292.9,592,28984.769729
1407.1,580,28991.851077
637.3,298,28995.359421
1016.6,535,29001.618211
594.6,370,29006.388746
243.5,136,29007.981561
596.3,378,29012.394151
230.7,134,29014.017888
619.1,320,29018.063748
241.7,124,29019.508504
1395.3,678,29027.732362
779.6,640,29035.322357
235.5,126,29036.802064
1543.5,746,29045.879495
781.9,612,29053.357243
759.1,530,29059.600401
1292.3,758,29068.789677
1786.5,1066,29081.693918
239.0,136,29083.267698
1397.3,708,29091.873996
1767.6,1240,29106.82811
1293.6,575,29113.8616
222.3,158,29115.718876
1002.5,676,29123.77572
630.1,380,29128.475834
613.5,536,29134.731468
775.9,672,29142.90056
619.0,326,29146.711126
236.9,132,29148.23437
1315.0,631,29155.933276
634.4,332,29159.799799
602.5,356,29164.260515
596.5,326,29168.116608
704.9,582,29175.22148
1276.7,704,29183.513627
1036.2,599,29190.798837
636.9,302,29194.347973
1000.7,684,29202.634322
240.0,116,29203.98289
1643.3,928,29215.090217
215.6,170,29217.138003
240.9,122,29218.59476
1838.1,1220,29233.170124
1313.3,628,29240.820808
1292.0,861,29251.407215
1381.5,766,29260.719805
790.9,522,29266.893257
1527.5,886,29277.655365
990.5,806,29287.376691
1395.5,716,29295.725678
1281.5,951,29307.096957
773.1,700,29315.549509
778.3,648,29323.42743
775.7,674,29331.283805
611.7,334,29335.48745
608.9,332,29339.3265
728.5,696,29347.784194
596.5,396,29352.401545
1008.6,625,29359.962709
727.3,478,29365.699886
1279.4,857,29376.015481
612.8,318,29379.722677
1390.1,780,29389.090827
1000.6,665,29397.162213
1592.2,1374,29413.514307
602.1,350,29417.651461
599.5,406,29422.689366
593.9,352,29426.806852
1798.1,1050,29439.349695
1020.9,562,29448.238627
1271.6,955,29459.756305
236.5,136,29461.331115
1391.9,662,29469.057387
1308.4,667,29477.17363
229.3,138,29478.810263
731.5,616,29486.289514
636.0,316,29489.975749
232.0,136,29491.535017
618.5,346,29495.897521
1395.3,758,29504.830135
1277.9,732,29513.67332
637.1,300,29517.171111
1537.2,804,29526.875182
608.1,330,29530.755182
1014.4,577,29537.806708
1398.5,686,29622.354538
1397.5,656,29630.030908
995.5,756,29639.162494
756.5,546,29645.839652
598.9,272,29649.027112
1380.3,778,29658.443484
590.3,298,29661.935683
616.2,294,29665.441422
1386.7,764,29674.685424
600.8,338,29678.702989
1531.7,834,29688.747575
217.6,160,29690.645444
632.5,346,29695.014589
229.9,132,29696.588272
1287.1,810,29706.049441
1020.5,526,29712.5335
2282.9,1312,29728.36967
233.7,134,29729.971518
601.4,342,29734.291755
688.3,498,29740.188058
236.9,132,29741.761517
600.7,664,29749.899648
1001.1,800,29759.658592
598.5,416,29764.56247
1625.7,1054,29777.196216
1012.4,587,29784.34313
1280.4,932,29795.569533
242.0,116,29796.949842
1277.4,947,29810.781506
237.9,122,29812.243466
241.7,124,29813.689687
727.7,554,29820.504121
1003.8,703,29828.734824
241.7,124,29830.173399
604.5,356,29834.63188
633.7,334,29838.543608
781.3,618,29846.163684
784.1,590,29853.087245
608.2,384,29857.840109
610.7,374,29862.24792
784.3,588,29869.42542
1007.0,736,29878.034564
1286.1,655,29885.998106
1008.3,628,29893.372455
1540.8,708,29901.903625
1163.9,542,29908.53416
637.4,302,29912.076829
984.5,876,29922.581966
236.7,124,29924.030064
1307.4,697,29932.463009
608.5,326,29936.278271
740.9,612,29943.734174
607.3,598,29950.728372
1003.1,680,29958.981826
1002.3,718,29967.781804
1301.7,744,29976.501692
609.9,572,29983.443378
1120.5,576,29990.140509
594.6,270,29993.605006
237.5,126,29995.099465
1013.5,586,30001.938415
621.3,348,30006.332201
1012.4,667,30014.156164
617.4,382,30018.912037
613.7,364,30023.198178
992.7,744,30032.186063
1118.5,586,30039.029797
627.5,396,30043.948243
779.1,640,30051.446712
960.9,1122,30064.895068
995.8,983,30076.718184
1644.4,1042,30089.302912
215.8,158,30091.474622
591.3,398,30096.157469
1638.6,1050,30108.809454
227.1,140,30110.482714
1009.4,627,30118.140398
787.9,552,30124.621159
610.9,562,30131.489141
710.9,502,30137.371188
1645.8,818,30147.292556
1295.3,763,30156.517993
588.5,386,30161.07865
1010.8,623,30168.618272
1015.0,556,30175.161371
638.1,290,30178.818223
1101.1,820,30188.700463
1516.3,928,30199.587393
1015.0,581,30206.809925
1374.2,874,30217.368011
1645.3,908,30228.284296
223.1,150,30230.052324
1294.1,710,30238.712473
597.1,360,30242.95672
1282.2,819,30252.869524
1010.1,630,30260.308695
1389.3,688,30268.746758
1011.8,553,30275.540655
1371.1,920,30286.390758
1286.8,718,30295.184402
2264.3,1508,30313.481353
1128.1,540,30319.869628
788.8,548,30326.739464
597.7,254,30329.71413
227.1,140,30331.368847
1376.6,810,30341.183765
601.1,270,30344.358528
595.1,400,30349.30793
1388.7,754,30358.160051
782.8,608,30365.617172
1799.9,992,30377.60145
616.3,308,30381.201884
2557.3,1498,30399.255688
773.1,700,30407.494737
1002.2,689,30415.866142
578.1,430,30420.9877
1869.7,894,30431.755125
1524.7,844,30441.996791
1644.3,898,30452.920055
1027.5,641,30460.722765
1018.0,771,30469.789225
1098.1,670,30477.954825
1320.2,569,30487.35892
1297.7,714,30495.774232
242.1,140,30497.428024
780.1,630,30505.132584
1299.3,778,30514.521106
614.5,346,30518.600991
1019.0,511,30524.824235
1022.8,473,30530.387348
1019.6,510,30536.659839
1016.5,536,30542.994157
1380.1,830,30552.991091
1010.5,596,30560.260174
708.9,542,30566.742816
1289.2,819,30576.576712
236.9,142,30578.271796
1323.6,525,30584.757863
1296.8,753,30593.629763
1040.0,531,30600.108557
1363.1,1030,30612.505828
1300.8,693,30620.639065
604.5,356,30625.112
1308.8,643,30632.655964
606.5,276,30636.18849
592.7,284,30639.511974
594.9,252,30642.459985
790.9,522,30648.856563
1633.7,944,30660.242951
1296.2,849,30670.230128
1009.1,630,30677.931901
1396.2,674,30686.141582
598.1,370,30690.483656
1015.4,567,30697.395038
241.7,124,30698.874633
222.5,166,30700.834445
997.6,755,30709.979141
232.9,142,30711.698793
774.5,686,30720.011579
591.7,314,30723.741343
603.6,640,30731.244173
723.1,630,30738.911335
1276.0,1011,30751.071618
1362.6,860,30761.441612
1388.7,654,30769.384676
1301.4,787,30778.665969
239.5,126,30780.157752
218.8,158,30782.302537
635.1,320,30786.062139
584.3,398,30790.719298
228.3,138,30792.3876
1310.7,654,30800.313181
225.7,144,30802.040379
1546.6,690,30810.577533
1125.9,532,30816.831119
1312.8,643,30824.630908
1655.3,758,30833.787338
746.3,588,30840.728161
1388.9,712,30849.361628
692.3,548,30856.054113
1003.4,667,30863.845745
1024.2,489,30869.828682
780.5,626,30877.146382
1009.3,643,30884.934053
780.7,624,30892.438309
1032.1,640,30899.882396
775.6,680,30908.083939
1398.1,670,30916.136442
1288.0,816,30925.832421
1267.9,812,30937.616007
604.0,336,30941.548655
588.8,388,30946.339105
242.7,124,30947.788258
1864.8,998,30959.787914
711.7,544,30966.185864
1023.4,557,30972.962743
613.1,340,30976.92948
616.3,338,30981.144932
609.3,298,30984.632058
1273.9,782,30994.05071
2290.4,1232,31008.653425
1284.6,855,31018.939879
1282.3,778,31028.305582
719.9,532,31034.506229
1308.7,664,31042.50031
999.4,717,31051.066704
614.9,332,31055.271823
725.5,606,31062.358486
1155.9,542,31068.954415
611.9,552,31075.49958
1319.4,542,31082.113552
1539.9,682,31090.385691
588.1,360,31094.602512
241.1,130,31096.125803
1001.3,688,31104.424477
698.8,578,31111.207759
207.9,172,31113.207321
1033.6,585,31120.402019
696.3,748,31129.446754
989.8,783,31138.874477
1291.1,710,31147.190505
1310.4,662,31155.251266
599.5,366,31159.535717
1811.2,874,31170.080394
1023.4,487,31176.085133
228.9,132,31177.66275
1292.4,687,31185.70004
1288.3,888,31196.295826
970.3,898,31207.069715
237.3,138,31208.72151
237.7,124,31210.175158
1296.2,629,31217.77507
1803.2,964,31229.299541
585.3,418,31234.170924
599.9,332,31238.341966
1539.9,762,31247.279683
739.9,662,31255.236538
1396.1,690,31263.57613
234.1,140,31265.217399
596.5,306,31268.815864
1009.5,641,31276.531356
1286.8,698,31284.874904
628.9,382,31289.599436
617.3,318,31293.299147
713.7,364,31297.84375
241.5,136,31299.410085
1133.1,500,31305.249063
1289.2,719,31313.903893
1005.5,646,31323.71963
715.1,530,31330.21176
236.5,126,31331.743613
1380.1,870,31342.189665
617.1,370,31346.501117
998.3,668,31354.580993
1379.7,824,31364.462267
1289.4,867,31374.874597
1315.0,611,31382.033269
241.7,134,31383.6186
1274.1,870,31394.086508
1293.0,691,31402.413492
1020.9,502,31408.388485
1289.2,679,31416.591779
239.7,124,31418.045003
584.2,614,31425.511689
1278.0,731,31434.053818
594.7,414,31439.145818
1029.9,642,31446.886557
1391.1,720,31455.300239
1117.1,600,31462.569959
599.7,354,31466.699476
620.7,304,31470.263626
1368.0,886,31480.923538
1305.9,727,31489.690363
1317.4,597,31496.947125
1371.5,946,31508.278651
603.6,640,31515.69425
1385.1,730,31524.589116
1270.2,849,31534.71892
1378.3,738,31543.317422
1007.3,628,31550.893281
723.5,606,31558.251829
237.1,140,31559.882174
1541.4,742,31568.799392
1382.1,780,31577.877031
1389.6,780,31587.196399
636.9,302,31590.711443
996.5,776,31675.509199
1005.6,685,31683.784059
599.1,390,31688.355739
607.8,408,31693.423299
1268.4,817,31702.9513
1115.0,746,31711.951826
1001.8,683,31720.235385
1114.5,696,31728.351304
974.7,904,31739.287702
230.3,138,31740.905562
220.7,164,31743.093464
1282.9,802,31754.555362
599.9,252,31757.803348
1869.3,938,31771.524977
596.3,388,31776.068197
1008.4,587,31783.272076
995.0,731,31791.857198
1001.5,676,31800.094838
1290.4,727,31808.88437
1382.9,882,31819.21972
786.7,564,31826.115315
594.3,408,31830.866066
1104.6,620,31838.394891
1389.2,774,31847.770103
1321.5,566,31854.409863
609.1,320,31858.432891
1301.4,757,31867.283391
1009.3,603,31874.627746
787.3,558,31881.445946
1109.3,768,31890.519847
1021.9,472,31896.312049
618.7,354,31900.48937
1016.4,537,31907.068397
668.3,1048,31919.647418
232.1,140,31921.28335
1038.7,584,31928.093621
574.3,408,31933.12904
586.9,362,31937.350603
1000.3,708,31945.924122
1010.8,613,31953.12216
1316.1,610,31960.559159
607.1,410,31965.34853
995.8,783,31974.822357
603.3,378,31979.554259
1534.4,812,31989.043168
1260.5,1016,32001.19376
1529.4,872,32011.651422
1016.3,638,32019.409027
3617.6,2047,32045.902848
1322.3,590,32052.843592
601.5,366,32057.398764
1421.8,523,32063.543808
226.1,140,32065.197261
634.2,334,32069.365474
613.1,330,32073.275396
1235.7,694,32081.663898
1645.2,824,32091.31832
634.3,328,32095.458471
733.3,598,32102.446101
207.2,194,32105.018934
1008.8,643,32112.52333
227.3,138,32114.167549
1667.5,956,32125.768089
592.3,348,32130.083817
1522.8,878,32140.369843
996.7,734,32149.217052
1260.3,1158,32163.071574
215.5,156,32164.914342
1015.1,550,32171.556409
1270.1,930,32182.67129
1379.5,866,32193.046183
600.7,334,32196.968032
606.1,340,32200.967223
1015.6,555,32207.694786
1737.9,1032,32220.011913
601.1,350,32224.12408
983.2,859,32234.35931
1533.5,806,32244.202477
1390.5,736,32253.062768
1025.1,520,32259.163448
241.0,126,32260.631596
243.3,118,32262.028228
1294.2,809,32273.806895
1277.2,789,32283.336622
1295.4,617,32290.802885
1021.8,588,32297.621477
609.3,388,32302.396545
1315.4,587,32309.228638
1657.5,976,32320.881955
242.5,126,32322.354068
600.5,346,32326.633997
1033.2,619,32333.84697
635.6,320,32339.649313
1314.8,563,32346.519648
1289.9,852,32356.752738
607.3,358,32360.940962
1021.6,515,32367.41577
621.1,300,32370.887521
780.5,626,32378.460531
585.9,352,32382.537584
1395.3,738,32391.421283
997.0,756,32400.236283
1009.8,613,32407.689656
996.9,692,32415.93357
1316.0,611,32423.012541
591.1,300,32426.741503
1392.5,776,32435.640959
1387.1,770,32444.931649
591.3,418,32450.01564
1023.2,479,32455.585645
1276.7,834,32465.525996
1383.7,774,32474.799491
584.3,378,32479.148976
608.9,382,32483.720644
1295.8,803,32493.308137
1296.2,809,32502.979845
232.5,136,32504.582479
613.7,334,32508.47294
607.1,350,32512.797755
594.2,274,32515.983562
1288.0,731,32524.703195
1303.0,701,32532.831335
633.3,338,32537.016099
237.3,128,32538.49505
998.7,684,32546.368637
1958.4,982,32557.987972
216.7,164,32560.162462
587.5,386,32564.636647
1298.8,773,32573.874793
722.3,688,32581.872361
1284.5,906,32592.647548
1527.6,900,32603.315106
225.7,154,32605.250029
1394.3,728,32614.004513
1033.8,633,32621.637926
1294.6,695,32629.638557
718.1,690,32637.93315
623.7,314,32641.575076
1002.3,698,32649.953372
737.5,576,32656.855769
1004.8,643,32664.313106
607.1,280,32667.574257
596.0,406,32674.58706
1007.2,629,32681.926006
622.6,310,32685.843803
242.1,120,32687.254007
595.7,254,32690.223483
580.1,460,32695.850633
708.9,602,32702.880968
1639.5,936,32713.989018
1298.6,745,32722.927875
605.6,390,32727.530092
2807.1,1220,32741.931754
2855.3,1388,32758.57163
772.7,704,32766.736879
236.5,146,32768.693015
1504.6,1150,32782.317455
595.3,278,32785.571625
1392.5,776,32794.838724
1391.7,794,32804.339654
1277.7,819,32813.880994
1302.7,744,32822.838685
1861.7,994,32834.617716
1543.9,762,32843.839263
990.1,820,32853.60781
612.7,544,32859.919948
773.3,698,32868.258528
1036.9,562,32874.780049
595.3,388,32879.541839
1408.3,588,32886.330595
1313.3,638,32894.017314
1384.3,788,32903.357578
1323.8,533,32909.531673
1318.9,562,32916.323525
1282.0,971,32927.876144
1390.1,720,32936.232602
587.4,412,32941.255541
1294.5,746,32950.142143
226.9,152,32951.934318
1019.1,530,32958.065025
738.7,644,32965.940812
620.1,290,32969.253336
235.3,138,32970.887593
569.3,418,32978.024753
1281.6,795,32987.241179
711.9,572,32994.162403
1272.3,838,33004.139444
1301.2,719,33012.768287
1104.3,668,33020.494824
734.5,576,33027.362711
1279.9,877,33037.806087
1288.5,641,33045.255005
717.5,606,33052.591624
1390.2,744,33061.452635
1103.5,696,33069.475435
1141.5,586,33076.55959
716.1,380,33080.93889
589.5,316,33084.987514
634.1,330,33088.825556
777.1,660,33096.482435
1014.0,571,33103.311727
1302.9,722,33111.950547
1006.2,659,33119.553459
1311.0,631,33127.164489
1016.6,535,33133.592151
1633.7,944,33144.520927
597.9,362,33148.94078
1020.2,529,33155.062638
1652.5,776,33164.316899
1003.3,658,33172.240454
1383.9,822,33182.043842
595.7,374,33186.360089
583.3,398,33190.989234
1281.2,779,33200.28368
1865.9,1032,33212.669269
614.4,292,33216.070318
1623.3,1088,33228.913619
781.6,620,33236.340877
1643.5,906,33247.104231
1028.8,523,33253.135989
730.1,780,33262.40832
1646.3,1008,33274.409073
589.8,378,33279.107984
1025.4,557,33285.593776
1297.9,747,33294.581253
1283.2,769,33303.865678
1101.1,770,33312.891943
1394.5,696,33321.323251
602.2,344,33325.490713
236.1,130,33327.02388
1377.3,878,33337.559631
1012.5,566,33344.474927
1369.1,850,33354.734721
1401.9,722,33363.158148
1369.9,1002,33375.099703
1008.2,629,33382.737754
1402.9,672,33390.827409
1109.7,704,33399.021878
730.3,628,33406.569818
1014.8,583,33413.571548
1113.9,582,33420.348937
1016.9,567,33427.219375
602.9,352,33431.303233
622.5,296,33434.716361
1363.7,1054,33447.415548
782.0,616,33454.852798
1316.7,594,33462.025543
636.7,304,33465.56566
997.4,717,33474.203035
2260.4,1547,33492.500783
629.9,372,33496.786051
591.1,330,33500.891445
245.3,118,33502.300603
1279.5,766,33511.468211
235.7,124,33512.916044
1403.1,620,33520.154205
1000.9,687,33528.454399
602.2,384,33532.909071
621.7,314,33536.832045
593.7,274,33540.063204
973.1,900,33550.811025
1035.1,575,33557.49388
1395.1,700,33566.051191
1376.5,806,33575.710544
1372.1,930,33586.851121
1637.9,952,33598.205582
606.3,348,33602.251622
1363.1,910,33613.147428
576.3,418,33618.036014
207.6,170,33620.03216
1815.0,856,33630.250971
992.4,817,33715.625774
223.3,148,33717.365211
606.7,394,33722.248758
220.0,146,33723.976963
738.5,526,33730.111227
584.5,366,33734.661821
1007.3,638,33742.090046
599.5,366,33746.649652
589.3,338,33750.592939
635.1,320,33754.328888
1372.1,920,33765.224171
1319.2,579,33772.223625
579.3,398,33776.899576
1278.8,733,33785.762473
602.7,384,33790.245914
716.1,340,33794.466345
230.4,142,33796.142002
1010.0,611,33803.238145
616.7,374,33807.977275
573.7,414,33812.788017
733.7,594,33819.987858
1014.1,590,33826.871242
236.9,142,33828.55178
1003.8,583,33835.627699
231.4,132,33837.166162
990.0,801,33846.801577
588.5,356,33850.936537
1314.0,661,33858.931118
1016.6,575,33865.671091
1313.5,606,33872.988562
1382.2,874,33883.438112
699.5,606,33890.48652
607.3,268,33893.922194
1108.4,702,33902.135739
607.7,394,33906.985071
611.7,354,33911.140658
233.5,126,33912.624634
630.1,370,33917.275592
581.6,370,33924.167535
634.5,326,33928.003294
1008.9,722,33938.807317
743.9,532,33945.336979
237.5,146,33947.059214
1292.3,853,33957.258586
1369.6,940,33968.216587
617.1,310,33972.122886
1217.0,1411,33988.795665
1300.0,761,33997.942865
1278.6,990,34009.765421
583.9,352,34013.873217
1285.0,771,34023.137522
717.4,592,34030.314244
589.5,386,34034.804107
603.9,342,34038.799695
587.5,406,34043.900452
1011.2,609,34050.954734
1292.8,773,34060.172326
1846.5,1106,34073.235924
589.5,386,34077.710041
1304.6,715,34086.264258
1649.4,782,34095.558719
593.9,372,34099.907715
1287.2,709,34108.505312
1265.4,957,34120.01089
1309.6,710,34128.66
601.3,328,34132.542216
226.7,144,34134.220316
1296.6,755,34143.332897
610.2,334,34147.232646
594.9,312,34150.885663
1006.8,733,34159.741633
236.7,144,34161.424575
1304.3,648,34169.30591
242.7,134,34170.88801
1862.9,1032,34183.182492
1310.3,648,34191.046355
1657.8,828,34200.987216
1015.3,618,34208.222384
607.2,344,34212.232849
1283.6,725,34220.906938
996.3,728,34229.674076
1363.2,954,34241.194064
779.7,634,34248.586613
228.1,150,34250.626877
1782.1,1120,34264.024943
576.9,472,34269.512154
604.3,628,34277.111628
613.7,374,34281.50888
1270.5,1011,34293.720064
1066.7,1064,34306.353385
1005.7,674,34314.483998
1510.1,990,34326.352765
1379.3,838,34336.389959
603.5,436,34341.521877
1314.1,620,34348.979959
1317.9,622,34358.243889
1381.9,862,34368.588793
782.7,604,34375.955981
1001.2,674,34383.858051
582.7,394,34388.810073
601.9,342,34392.810273
714.9,692,34401.148004
232.7,134,34402.73163
602.9,342,34406.892633
779.9,632,34414.602785
590.9,422,34419.519641
1778.8,1278,34434.777717
1269.1,840,34444.836177
601.3,338,34449.073704
781.9,612,34456.2083
1305.6,725,34464.936054
1123.9,632,34472.628803
228.5,146,34474.343338
1271.7,924,34485.396986
1389.3,758,34494.3231
592.3,348,34498.647826
1642.0,856,34508.899771
617.5,296,34512.341613
609.3,388,34516.877356
611.7,554,34523.747279
228.9,142,34525.412004
562.9,532,34531.619863
235.1,130,34533.421196
608.9,372,34537.77487
1287.2,774,34547.110922
594.7,354,34551.22186
1645.8,948,34562.593868
596.8,308,34566.205958
1274.0,841,34576.247316
1524.5,886,34586.850539
579.9,402,34591.547366
580.9,432,34596.82805
1886.5,856,34607.126143
784.3,588,34613.981658
1649.6,860,34624.288224
1804.7,954,34635.715482
1382.9,782,34645.229768
1354.5,1166,34659.173569
1273.6,785,34668.598995
781.1,620,34675.912346
1019.7,524,34682.272211
1037.5,586,34689.128809
